input_text,target_text,label,label_id
I want to pay 771 through Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 771, ""payment_method"": ""credit_card""}}",make_payment,8
Process a payment of 722 with Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 722, ""payment_method"": ""debit_card""}}",make_payment,8
Reduce 5 more for Dove Shampoo.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 5}}",dec_quantity,5
Charge 188 to my Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 188, ""payment_method"": ""cod""}}",make_payment,8
Complete the payment of 500 using Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 500, ""payment_method"": ""net_banking""}}",make_payment,8
Reduce 10 more for Electral.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Electral"", ""quantity"": 10}}",dec_quantity,5
Throw in 3 of Cinthol Deo to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 3}}",add_to_cart,0
Complete the payment of 359 using Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 359, ""payment_method"": ""net_banking""}}",make_payment,8
Use Cash on Delivery to settle 196.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 196, ""payment_method"": ""cod""}}",make_payment,8
Bump up Dove Shampoo by 5.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 5}}",inc_quantity,4
Can you increase the quantity of Lays Potato Chips by 9?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 9}}",inc_quantity,4
Increase 9 more for Electral.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Electral"", ""quantity"": 9}}",inc_quantity,4
Click cancel to proceed.,"{""name"": ""click_button"", ""arguments"": {""button_name"": ""cancel""}}",click_button,7
Make sure 1 Cinthol Deo is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 1}}",add_to_cart,0
Find me order snacks.,"{""name"": ""search"", ""arguments"": {""query"": ""order snacks""}}",search,3
Charge 839 to my Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 839, ""payment_method"": ""debit_card""}}",make_payment,8
Bump up Cinthol Deo by 8.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 8}}",dec_quantity,5
Charge 259 to my Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 259, ""payment_method"": ""debit_card""}}",make_payment,8
Can you put 2 of Colgate Toothpaste in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 2}}",add_to_cart,0
Can you reduce the quantity of Vicks VapoRub by 8?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 8}}",dec_quantity,5
Tap on the home symbol.,"{""name"": ""click_icon"", ""arguments"": {""icon_name"": ""home""}}",click_icon,9
Complete the payment of 694 using Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 694, ""payment_method"": ""credit_card""}}",make_payment,8
"I need 10 more 5 Star, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""5 Star"", ""quantity"": 10}}",dec_quantity,5
Can you reduce the quantity of Vicks VapoRub by 9?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 9}}",dec_quantity,5
Use Cash on Delivery to settle 419.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 419, ""payment_method"": ""cod""}}",make_payment,8
Use Net Banking to settle 742.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 742, ""payment_method"": ""net_banking""}}",make_payment,8
Use Debit Card to settle 454.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 454, ""payment_method"": ""debit_card""}}",make_payment,8
Can you put 4 of 5 Star in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""5 Star"", ""quantity"": 4}}",add_to_cart,0
"I need 10 more Lays Potato Chips, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 10}}",inc_quantity,4
Adjust Heinz Tomato Ketchup count and reduce it by 10.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Heinz Tomato Ketchup"", ""quantity"": 10}}",dec_quantity,5
Charge 825 to my UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 825, ""payment_method"": ""upi""}}",make_payment,8
I want to pay 679 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 679, ""payment_method"": ""cod""}}",make_payment,8
Reduce 10 more for Maggi Masala Noodles.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Maggi Masala Noodles"", ""quantity"": 10}}",dec_quantity,5
Use Credit Card to settle 714.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 714, ""payment_method"": ""credit_card""}}",make_payment,8
I want to pay 685 through Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 685, ""payment_method"": ""debit_card""}}",make_payment,8
Charge 496 to my Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 496, ""payment_method"": ""debit_card""}}",make_payment,8
"I need 4 more Cinthol Deo, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Cinthol Deo"", ""quantity"": 4}}",dec_quantity,5
Reduce 10 more for Lays Potato Chips.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 10}}",dec_quantity,5
Adjust Bisleri Water count and increase it by 10.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 10}}",inc_quantity,4
I want to pay 495 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 495, ""payment_method"": ""cod""}}",make_payment,8
Can you increase the quantity of Britannia Good Day Cookies by 6?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 6}}",inc_quantity,4
Bump up Bourbon Biscuits by 9.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Bourbon Biscuits"", ""quantity"": 9}}",dec_quantity,5
Process a payment of 276 with Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 276, ""payment_method"": ""debit_card""}}",make_payment,8
Take a snapshot of the screen.,"{""name"": ""take_screenshot"", ""arguments"": {}}",take_screenshot,1
Increase 3 more for Close-Up Toothpaste.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 3}}",inc_quantity,4
Process a payment of 530 with Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 530, ""payment_method"": ""credit_card""}}",make_payment,8
Can you increase the quantity of Dove Shampoo by 3?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 3}}",inc_quantity,4
"I need 2 more Amul Ice Cream, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Amul Ice Cream"", ""quantity"": 2}}",inc_quantity,4
"I need 3 more Nivea Cream, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Nivea Cream"", ""quantity"": 3}}",dec_quantity,5
Adjust Electral count and reduce it by 2.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Electral"", ""quantity"": 2}}",dec_quantity,5
Complete the payment of 606 using UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 606, ""payment_method"": ""upi""}}",make_payment,8
Complete the payment of 885 using Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 885, ""payment_method"": ""debit_card""}}",make_payment,8
"I need 1 more Britannia Good Day Cookies, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 1}}",inc_quantity,4
"I need 3 more Lays Potato Chips, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 3}}",dec_quantity,5
"I'd like to buy 2 Emami Navratna Oil, add it to the cart.","{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 2}}",add_to_cart,0
Make sure 4 Red Bull is added to my cart.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 4}}",add_to_cart,0
I want to pay 786 through Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 786, ""payment_method"": ""debit_card""}}",make_payment,8
Charge 252 to my Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 252, ""payment_method"": ""credit_card""}}",make_payment,8
Bump up Heinz Tomato Ketchup by 5.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Heinz Tomato Ketchup"", ""quantity"": 5}}",dec_quantity,5
Activate the submit button.,"{""name"": ""click_button"", ""arguments"": {""button_name"": ""submit""}}",click_button,7
"I need 4 more Dove Shampoo, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 4}}",inc_quantity,4
"I need 5 more Vicks VapoRub, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Vicks VapoRub"", ""quantity"": 5}}",inc_quantity,4
Complete the payment of 843 using UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 843, ""payment_method"": ""upi""}}",make_payment,8
I want to pay 137 through Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 137, ""payment_method"": ""credit_card""}}",make_payment,8
Adjust Britannia Good Day Cookies count and reduce it by 7.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 7}}",dec_quantity,5
Can you increase the quantity of Colgate Toothpaste by 8?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 8}}",inc_quantity,4
Look up order snacks for me.,"{""name"": ""search"", ""arguments"": {""query"": ""order snacks""}}",search,3
Adjust Emami Navratna Oil count and reduce it by 5.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Emami Navratna Oil"", ""quantity"": 5}}",dec_quantity,5
Can you put 2 of Britannia Good Day Cookies in my basket?,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 2}}",add_to_cart,0
Can you reduce the quantity of Lays Potato Chips by 9?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Lays Potato Chips"", ""quantity"": 9}}",dec_quantity,5
Throw in 3 of Dove Shampoo to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 3}}",add_to_cart,0
Cancel Close-Up Toothpaste from the cart.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Close-Up Toothpaste""}}",delete_from_cart,10
Complete the payment of 255 using UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 255, ""payment_method"": ""upi""}}",make_payment,8
Process a payment of 680 with UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 680, ""payment_method"": ""upi""}}",make_payment,8
Charge 895 to my Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 895, ""payment_method"": ""net_banking""}}",make_payment,8
Can you increase the quantity of Bisleri Water by 9?,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 9}}",inc_quantity,4
Reduce 10 more for Britannia Good Day Cookies.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 10}}",dec_quantity,5
Adjust Britannia Good Day Cookies count and increase it by 1.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Britannia Good Day Cookies"", ""quantity"": 1}}",inc_quantity,4
Adjust Colgate Toothpaste count and reduce it by 10.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Colgate Toothpaste"", ""quantity"": 10}}",dec_quantity,5
Process a payment of 977 with Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 977, ""payment_method"": ""credit_card""}}",make_payment,8
Bump up Maggi Masala Noodles by 8.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Maggi Masala Noodles"", ""quantity"": 8}}",inc_quantity,4
"I need 4 more Red Bull, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 4}}",dec_quantity,5
I want to pay 150 through UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 150, ""payment_method"": ""upi""}}",make_payment,8
Throw in 3 of Electral to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Electral"", ""quantity"": 3}}",add_to_cart,0
Throw in 4 of Heinz Tomato Ketchup to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Heinz Tomato Ketchup"", ""quantity"": 4}}",add_to_cart,0
Process a payment of 203 with Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 203, ""payment_method"": ""debit_card""}}",make_payment,8
Adjust Electral count and reduce it by 5.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Electral"", ""quantity"": 5}}",dec_quantity,5
"I need 9 more Red Bull, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 9}}",inc_quantity,4
Complete the payment of 147 using UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 147, ""payment_method"": ""upi""}}",make_payment,8
Remove Bisleri Water from my order.,"{""name"": ""delete_from_cart"", ""arguments"": {""item"": ""Bisleri Water""}}",delete_from_cart,10
Process a payment of 151 with UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 151, ""payment_method"": ""upi""}}",make_payment,8
Throw in 1 of Amul Milk to my shopping list.,"{""name"": ""add_to_cart"", ""arguments"": {""item"": ""Amul Milk"", ""quantity"": 1}}",add_to_cart,0
Complete the payment of 660 using Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 660, ""payment_method"": ""credit_card""}}",make_payment,8
Adjust Bisleri Water count and increase it by 6.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 6}}",inc_quantity,4
Complete the payment of 889 using UPI.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 889, ""payment_method"": ""upi""}}",make_payment,8
Increase 2 more for Electral.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Electral"", ""quantity"": 2}}",inc_quantity,4
Charge 964 to my Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 964, ""payment_method"": ""credit_card""}}",make_payment,8
"I need 8 more Maggi Masala Noodles, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Maggi Masala Noodles"", ""quantity"": 8}}",inc_quantity,4
Bump up Pepsi by 2.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Pepsi"", ""quantity"": 2}}",dec_quantity,5
Adjust 5 Star count and reduce it by 2.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""5 Star"", ""quantity"": 2}}",dec_quantity,5
Complete the payment of 401 using Credit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 401, ""payment_method"": ""credit_card""}}",make_payment,8
Use Credit Card to settle 263.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 263, ""payment_method"": ""credit_card""}}",make_payment,8
Adjust Red Bull count and reduce it by 7.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Red Bull"", ""quantity"": 7}}",dec_quantity,5
"I need 5 more Dove Shampoo, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 5}}",dec_quantity,5
Bump up Close-Up Toothpaste by 1.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 1}}",dec_quantity,5
Complete the payment of 315 using Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 315, ""payment_method"": ""net_banking""}}",make_payment,8
Tap on cancel.,"{""name"": ""click_button"", ""arguments"": {""button_name"": ""cancel""}}",click_button,7
Adjust Bisleri Water count and reduce it by 6.,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 6}}",dec_quantity,5
Process a payment of 678 with Net Banking.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 678, ""payment_method"": ""net_banking""}}",make_payment,8
"I need 9 more Close-Up Toothpaste, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Close-Up Toothpaste"", ""quantity"": 9}}",dec_quantity,5
Complete the payment of 335 using Debit Card.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 335, ""payment_method"": ""debit_card""}}",make_payment,8
Increase 5 more for Amul Ice Cream.,"{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Amul Ice Cream"", ""quantity"": 5}}",inc_quantity,4
I want to pay 536 through Cash on Delivery.,"{""name"": ""make_payment"", ""arguments"": {""amount"": 536, ""payment_method"": ""cod""}}",make_payment,8
"I need 4 more Bisleri Water, please reduce the quantity.","{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Bisleri Water"", ""quantity"": 4}}",dec_quantity,5
"I need 5 more Tide Washing Powder, please increase the quantity.","{""name"": ""inc_quantity"", ""arguments"": {""item"": ""Tide Washing Powder"", ""quantity"": 5}}",inc_quantity,4
Can you reduce the quantity of Dove Shampoo by 6?,"{""name"": ""dec_quantity"", ""arguments"": {""item"": ""Dove Shampoo"", ""quantity"": 6}}",dec_quantity,5
